,Unnamed: 0,leftCodoAng,rightCodoAng,lefthombroAng,righthombroAng,leftRodillaAng,rightRodillaAng,trunkAng,neckAng,x,y,z,r,elev,az
250,0,0.5294117647058824,0.0392156862745098,0.5294117647058824,1.1176470588235294,0.6274509803921569,0.5686274509803921,0.39215686274509803,0.0,3.1,0.4,-1.9,3.6578682316343767,-31.293905720713443,7.3523793598923595
251,0,0.5294117647058824,0.058823529411764705,0.29411764705882354,1.2549019607843137,0.6470588235294118,0.45098039215686275,0.37254901960784315,0.058823529411764705,3.1,1.1,-1.0,3.4380226875342172,-16.909741233218632,19.53665493812839
252,0,0.5294117647058824,0.5490196078431373,0.9607843137254902,1.1372549019607843,0.6862745098039216,0.6078431372549019,0.39215686274509803,0.058823529411764705,3.1,1.1,3.6,4.876474136094644,47.58156162269508,19.53665493812839
253,0,0.5294117647058824,0.0784313725490196,0.5294117647058824,1.1176470588235294,0.5490196078431373,0.6078431372549019,0.37254901960784315,0.0,3.2,0.4,-2.6,4.1424630354415966,-38.876655136344326,7.125016348901798
254,0,0.5294117647058824,0.47058823529411764,0.5098039215686274,1.0784313725490196,0.6666666666666666,0.6078431372549019,0.35294117647058826,0.0,3.2,0.6,-3.0,4.427188724235731,-42.658791568865176,10.619655276155134
255,0,0.5294117647058824,0.47058823529411764,0.9803921568627451,1.196078431372549,0.6274509803921569,0.6470588235294118,0.39215686274509803,0.0392156862745098,3.2,0.7,2.4,4.060788100849391,36.22930180164648,12.339087278326193
256,0,0.43137254901960786,0.5098039215686274,1.1764705882352942,1.0196078431372548,0.6078431372549019,0.7254901960784313,0.27450980392156865,0.1568627450980392,3.2,2.6,2.7,4.928488612140644,33.218631363425146,39.0938588862295
257,0,0.5490196078431373,0.0392156862745098,0.8823529411764706,0.4117647058823529,0.6666666666666666,0.5490196078431373,0.37254901960784315,0.1568627450980392,3.3,0.1,-1.3,3.548238999842034,-21.49246893378014,1.735704588928389
258,0,0.47058823529411764,0.0392156862745098,0.9019607843137255,0.17647058823529413,0.5686274509803921,0.5490196078431373,0.21568627450980393,0.0,3.3,0.2,-1.8,3.764306044943742,-28.566327323745465,3.4682292589171477
259,0,0.45098039215686275,0.39215686274509803,0.8627450980392157,1.4313725490196079,0.6862745098039216,0.6078431372549019,0.1568627450980392,0.058823529411764705,3.3,2.9,0.6,4.433959855479072,7.777079374770575,41.30861401354873
260,0,0.47058823529411764,0.4117647058823529,0.803921568627451,1.3137254901960784,0.7843137254901961,0.47058823529411764,0.27450980392156865,0.27450980392156865,3.3,3.7,-0.1,4.958830507286975,-1.1555076049931892,48.27048792318357
261,0,0.5294117647058824,0.49019607843137253,0.9019607843137255,1.2549019607843137,0.6666666666666666,0.6470588235294118,0.35294117647058826,0.0,3.4,0.1,3.5,4.880573736764972,45.81793501147832,1.6846843178962916
262,0,0.5294117647058824,0.45098039215686275,0.9019607843137255,0.37254901960784315,0.6862745098039216,0.5686274509803921,0.3333333333333333,0.0,3.4,0.3,-0.7,3.484250278036869,-11.589830519865606,5.042451069170913
263,0,0.45098039215686275,0.6078431372549019,0.9019607843137255,0.1568627450980392,0.7843137254901961,0.7450980392156863,0.3137254901960784,0.43137254901960786,-0.4,0.5,-3.4,3.4597687784012385,-79.33456708328367,128.6598082540901
264,0,0.47058823529411764,0.6078431372549019,0.9019607843137255,0.19607843137254902,0.803921568627451,0.7450980392156863,0.3137254901960784,0.49019607843137253,-0.4,0.7,-3.3,3.3970575502926055,-76.27095522373176,119.74488129694222
265,0,0.5294117647058824,0.6274509803921569,0.9019607843137255,0.21568627450980393,0.7058823529411765,0.803921568627451,0.4117647058823529,0.5098039215686274,-0.4,0.8,-4.9,4.980963762164909,-79.65533775793631,116.56505117707799
