,Unnamed: 0,leftCodoAng,rightCodoAng,lefthombroAng,righthombroAng,leftRodillaAng,rightRodillaAng,trunkAng,neckAng,x,y,z,r,elev,az
599,1,0.5294117647058824,0.5294117647058824,0.8431372549019607,0.35294117647058826,0.4509803921568628,0.4509803921568628,0.8235294117647058,0.8823529411764706,-4.6,0.7,1.0,4.759201613716317,12.12934224419897,171.34745820888529
600,1,0.4901960784313725,0.5294117647058824,0.8627450980392157,0.3333333333333333,0.3333333333333333,0.4705882352941176,0.7058823529411765,0.9019607843137256,-4.6,1.1,0.7,4.781213235152768,8.418726553091036,166.55138494831348
601,1,0.9215686274509804,0.5294117647058824,0.4705882352941176,0.4313725490196079,0.5490196078431373,0.4901960784313725,0.8039215686274509,0.27450980392156865,-4.6,1.2,-0.9,4.838388161361178,-10.720160902066798,165.37912601136836
602,1,0.4901960784313725,0.5294117647058824,0.5098039215686274,0.29411764705882354,0.4509803921568628,0.4901960784313725,0.7058823529411765,0.9019607843137256,-4.8,0.1,1.2,4.948737212663449,14.033318740282448,178.80651057601798
603,1,0.9607843137254902,0.5294117647058824,0.4313725490196079,0.29411764705882354,0.7647058823529412,0.4509803921568628,0.6862745098039216,0.8235294117647058,-4.8,0.6,-0.6,4.874423042781576,-7.070555116965825,172.8749836510982
604,1,0.5294117647058824,0.5294117647058824,0.4705882352941176,0.392156862745098,0.4313725490196079,0.4509803921568628,0.8235294117647058,0.8823529411764706,-4.9,0.6,-0.2,4.94064773081425,-2.3199969865202292,173.0189425931702
605,1,0.4901960784313725,0.4313725490196079,0.5294117647058824,0.392156862745098,0.27450980392156865,0.3725490196078432,0.6862745098039216,0.9803921568627452,0.0,0.0,-2.2,2.2,-90.0,0.0
606,1,0.5882352941176471,0.392156862745098,0.5294117647058824,0.6078431372549019,0.3725490196078432,0.3725490196078432,0.8039215686274509,0.9411764705882352,0.0,0.0,-2.8,2.8,-90.0,0.0
607,1,0.4901960784313725,0.392156862745098,0.5294117647058824,0.21568627450980396,0.3137254901960784,0.4313725490196079,0.6666666666666666,0.17647058823529413,0.0,0.0,2.2,2.2,90.0,0.0
608,1,0.875,0.625,0.475,0.6,0.15,0.475,0.20000000000000004,0.95,-0.4,3.2,3.3,4.6141087980237305,45.659403737975715,97.1250163489018
609,1,0.5098039215686274,0.6078431372549019,0.1568627450980392,0.6470588235294118,0.0,0.27450980392156865,0.6666666666666666,0.27450980392156865,-0.4,3.6,-2.7,4.517742799230607,-36.701317571272675,96.3401917459099
610,1,0.9583333333333334,0.9166666666666666,0.14583333333333334,0.5,0.14583333333333334,0.25,0.3541666666666667,0.5833333333333334,-0.4,3.7,2.4,4.428317965096905,32.817607797141136,96.1701750950296
611,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.4,4.1,-1.4,4.350861983561418,-18.770322642961357,95.5721978039638
612,1,0.4901960784313725,0.35294117647058826,0.5294117647058824,0.4705882352941176,0.27450980392156865,0.3725490196078432,0.6666666666666666,0.9411764705882352,-0.5,0.1,-2.8,2.8460498941515415,-79.67908925010276,168.6900675259798
613,1,0.4313725490196079,0.3725490196078432,0.5098039215686274,0.3137254901960784,0.35294117647058826,0.392156862745098,0.6862745098039216,0.29411764705882354,-0.5,0.3,3.1,3.154362059117501,79.34740278682014,149.03624346792648
614,1,0.4705882352941176,0.35294117647058826,0.3333333333333333,0.5686274509803921,0.19607843137254904,0.4117647058823529,0.6666666666666666,0.4901960784313725,-0.5,0.5,-2.1,2.215851980616034,-71.39071932054918,135.0
